datetime,aqi,pm25,pm10,co,no2,o3,so2,temp,humidity,pressure,wind
2025-01-16 08:00,400,350.1,433.49,4165.65,131.61,153.06,82.97,,,,
2025-01-16 09:00,403,353.6,438.9,3791.81,122.01,181.67,71.53,,,,
2025-01-16 10:00,342,291.75,369.21,2777.1,90.48,188.83,52.45,,,,
2025-01-16 11:00,257,207.42,271.72,1789.09,55.52,181.67,36.72,,,,
2025-01-16 12:00,199,148.18,204.67,1214.98,35.99,173.09,26.46,,,,
2025-01-16 13:00,189,128.76,183.22,1281.74,44.55,143.05,21.7,,,,
2025-01-16 14:00,193,136.78,194.35,1762.39,73.34,92.98,21.22,,,,
2025-01-16 15:00,207,156.79,220.22,2136.23,89.11,66.52,22.65,,,,
2025-01-16 16:00,248,197.79,270.09,2777.1,111.04,43.27,27.89,,,,
2025-01-16 17:00,374,324.4,410.62,5073.55,180.96,7.87,43.39,,,,
2025-01-16 18:00,500,583.17,703.26,9506.23,285.15,0.0,67.71,,,,
2025-01-16 19:00,500,594.57,730.72,9506.23,276.92,0.0,64.85,,,,
2025-01-16 20:00,405,357.09,460.06,5340.58,161.77,1.79,43.87,,,,
2025-01-16 21:00,265,215.48,285.82,2590.18,70.6,33.97,32.9,,,,
2025-01-16 22:00,226,176.04,236.13,1642.23,33.93,74.39,33.86,,,,
2025-01-16 23:00,222,172.02,230.95,1455.31,27.42,85.12,36.24,,,,
2025-01-17 00:00,218,167.84,224.79,1388.55,25.7,86.55,38.15,,,,
2025-01-17 00:00,218,167.84,224.79,1388.55,25.7,86.55,38.15,,,,
2025-01-17 01:00,211,160.37,213.36,1361.85,25.36,87.26,36.72,,,,
2025-01-17 02:00,215,164.62,216.69,1602.17,33.24,85.83,32.42,,,,
2025-01-17 03:00,250,200.23,257.3,2403.26,63.06,65.09,32.9,,,,
2025-01-17 04:00,272,221.99,284.42,3044.13,87.05,47.92,35.76,,,,
2025-01-17 05:00,260,209.75,273.11,2964.02,78.83,58.65,36.72,,,,
2025-01-17 06:00,226,175.34,236.13,2429.96,60.32,85.83,36.72,,,,
2025-01-17 07:00,160,72.26,118.49,1001.36,23.31,123.02,27.66,,,,
2025-01-17 08:00,121,43.69,80.85,727.65,16.96,131.61,27.18,,,,
2025-01-17 09:00,104,36.59,70.72,674.25,16.62,133.04,27.18,,,,
2025-01-17 10:00,101,35.66,69.16,680.92,17.65,133.04,26.46,,,,
2025-01-17 11:00,107,37.89,73.12,714.3,20.22,130.18,27.66,,,,
2025-01-17 12:00,112,40.0,77.73,767.71,23.99,123.02,28.61,,,,
2025-01-17 13:00,119,42.66,82.2,854.49,29.82,111.58,27.42,,,,
2025-01-17 14:00,130,47.15,89.89,921.25,30.16,104.43,25.03,,,,
2025-01-17 15:00,146,53.72,101.0,921.25,26.39,105.86,23.6,,,,
2025-01-17 16:00,160,72.0,129.06,1148.22,31.19,98.71,27.66,,,,
2025-01-17 17:00,167,87.16,152.6,1255.04,31.19,95.84,27.89,,,,
2025-01-17 18:00,173,97.49,166.66,1308.44,29.82,92.98,25.51,,,,
2025-01-17 19:00,172,96.04,163.82,1214.98,26.73,94.41,22.41,,,,
2025-01-17 20:00,164,81.6,141.58,921.25,18.51,101.57,18.36,,,,
2025-01-17 21:00,161,74.89,130.38,720.98,10.71,111.58,14.66,,,,
2025-01-17 22:00,164,80.05,137.17,680.92,8.31,118.73,14.07,,,,
2025-01-17 23:00,168,88.32,146.67,694.27,8.05,120.16,15.02,,,,
2025-01-18 00:00,171,94.2,150.52,707.63,8.31,120.16,16.21,,,,
2025-01-18 00:00,171,94.2,150.52,707.63,8.31,120.16,16.21,,,,
2025-01-18 01:00,172,96.74,149.56,727.65,9.25,118.73,17.4,,,,
2025-01-18 02:00,174,100.14,151.56,827.79,13.02,113.01,18.6,,,,
2025-01-18 03:00,179,109.84,162.95,1108.17,23.99,100.14,20.98,,,,
2025-01-18 04:00,181,114.47,170.49,1335.14,34.96,90.12,22.65,,,,
2025-01-18 05:00,180,112.25,168.97,1348.5,33.24,94.41,23.84,,,,
2025-01-18 06:00,179,109.57,166.29,1241.68,27.42,108.72,25.27,,,,
2025-01-18 07:00,171,93.95,140.77,988.01,19.71,128.75,23.6,,,,
2025-01-18 08:00,165,82.04,120.25,867.84,17.14,141.62,25.27,,,,
2025-01-18 09:00,163,79.33,115.79,847.82,17.99,145.91,29.56,,,,
2025-01-18 10:00,165,82.47,119.4,934.6,22.96,144.48,33.86,,,,
2025-01-18 11:00,170,91.62,131.0,1148.22,33.24,137.33,40.53,,,,
2025-01-18 12:00,172,95.37,136.25,1335.14,46.61,120.16,48.16,,,,
2025-01-18 13:00,173,98.81,141.21,1588.82,63.06,95.84,56.27,,,,
2025-01-18 14:00,177,105.77,150.26,1842.5,70.6,76.53,56.74,,,,
2025-01-18 15:00,181,113.94,161.69,1842.5,62.38,73.67,44.82,,,,
2025-01-18 16:00,186,123.12,176.23,1762.39,52.09,77.96,33.86,,,,
2025-01-18 17:00,188,127.12,181.17,1708.98,44.55,80.11,27.89,,,,
2025-01-18 18:00,189,129.46,180.71,1642.23,38.39,81.54,25.03,,,,
2025-01-18 19:00,188,128.06,175.35,1548.77,34.62,81.54,21.7,,,,
2025-01-18 20:00,184,119.18,160.19,1361.85,29.47,83.68,18.12,,,,
2025-01-18 21:00,181,113.24,149.13,1174.93,22.62,87.98,15.5,,,,
2025-01-18 22:00,181,114.56,147.89,1108.17,18.34,90.84,14.9,,,,
2025-01-18 23:00,182,115.89,147.82,1094.82,16.62,91.55,14.9,,,,
2025-01-19 00:00,182,115.89,147.47,1081.47,16.45,90.84,15.02,,,,
2025-01-19 00:00,182,115.89,147.47,1081.47,16.45,90.84,15.02,,,,
2025-01-19 01:00,181,114.17,145.4,1108.17,17.99,88.69,15.5,,,,
2025-01-19 02:00,185,120.74,153.59,1321.79,26.05,82.25,17.4,,,,
2025-01-19 03:00,201,150.94,191.25,2029.42,52.78,60.8,22.65,,,,
2025-01-19 04:00,228,177.39,228.88,2803.8,78.83,42.92,27.66,,,,
2025-01-19 05:00,230,179.74,238.67,2937.32,76.77,51.5,30.99,,,,
2025-01-19 06:00,224,173.73,234.52,2563.48,65.12,79.39,33.86,,,,
2025-01-19 07:00,176,104.29,145.64,1161.58,26.05,130.18,33.38,,,,
2025-01-19 08:00,171,95.19,132.23,974.66,20.22,145.91,32.9,,,,
2025-01-19 09:00,174,99.09,136.13,1001.36,21.25,155.93,34.81,,,,
2025-01-19 10:00,190,130.41,172.34,1708.98,49.35,141.62,39.58,,,,
2025-01-19 11:00,235,184.9,236.84,2937.32,100.08,105.86,45.3,,,,
2025-01-19 12:00,270,220.39,279.8,3845.21,146.69,65.09,48.64,,,,
2025-01-19 13:00,288,237.87,300.79,4646.3,191.93,12.7,50.07,,,,
2025-01-19 14:00,299,249.27,312.43,5233.76,189.19,0.06,51.02,,,,
2025-01-19 15:00,283,233.71,293.82,4539.49,160.4,6.71,48.16,,,,
2025-01-19 16:00,231,181.18,238.48,2670.29,76.09,60.8,38.62,,,,
2025-01-19 17:00,220,169.88,231.83,2002.72,45.24,85.83,32.42,,,,
2025-01-19 18:00,218,167.44,232.2,1735.69,35.99,94.41,29.56,,,,
2025-01-19 19:00,211,160.09,222.52,1535.42,31.53,98.71,26.7,,,,
2025-01-19 20:00,199,148.09,204.69,1321.79,26.39,100.14,22.17,,,,
2025-01-19 21:00,197,143.7,195.89,1201.63,22.28,101.57,20.74,,,,
2025-01-19 22:00,198,146.53,196.38,1174.93,19.36,104.43,20.98,,,,
2025-01-19 23:00,199,147.67,196.36,1148.22,17.82,105.86,20.98,,,,
2025-01-20 00:00,199,148.98,196.38,1134.87,17.31,105.86,20.98,,,,
2025-01-20 00:00,199,148.98,196.38,1134.87,17.31,105.86,20.98,,,,
2025-01-20 01:00,203,152.43,197.98,1174.93,18.68,105.86,21.22,,,,
2025-01-20 02:00,216,165.83,211.37,1388.55,25.7,101.57,23.37,,,,
2025-01-20 03:00,248,198.35,248.43,2029.42,47.98,83.68,28.37,,,,
2025-01-20 04:00,268,217.64,272.84,2483.37,66.49,71.53,32.42,,,,
2025-01-20 05:00,267,217.44,272.17,2483.37,62.38,82.97,35.76,,,,
2025-01-20 06:00,257,207.14,258.15,2162.93,48.67,113.01,39.1,,,,
2025-01-20 07:00,202,151.81,193.87,1348.5,26.05,145.91,30.99,,,,
2025-01-20 08:00,193,137.63,177.25,1214.98,22.96,158.79,30.52,,,,
2025-01-20 09:00,194,138.23,177.62,1255.04,25.7,164.51,34.33,,,,
2025-01-20 10:00,236,185.81,234.05,2323.15,67.86,140.19,43.39,,,,
2025-01-20 11:00,313,262.81,324.59,3952.03,135.72,97.27,51.02,,,,
2025-01-20 12:00,347,297.34,365.24,4806.52,183.7,57.22,50.07,,,,
2025-01-20 13:00,338,288.04,354.69,5126.95,205.64,10.1,43.39,,,,
2025-01-20 14:00,333,282.36,346.58,5500.79,186.44,0.02,37.19,,,,
2025-01-20 15:00,327,276.48,337.28,5126.95,161.77,0.06,33.86,,,,
2025-01-20 16:00,360,309.61,372.25,5340.58,160.4,0.13,37.67,,,,
2025-01-20 17:00,477,465.5,548.55,7904.05,189.19,0.0,53.41,,,,
2025-01-20 18:00,500,666.6,781.63,10894.78,222.09,0.0,68.66,,,,
2025-01-20 19:00,500,708.52,842.54,11322.02,222.09,0.0,67.71,,,,
2025-01-20 20:00,500,554.35,671.78,8651.73,180.96,0.0,51.5,,,,
2025-01-20 21:00,421,380.59,467.24,5554.2,131.61,0.1,37.19,,,,
2025-01-20 22:00,344,293.47,357.53,3685.0,91.85,7.6,29.8,,,,
2025-01-20 23:00,320,270.12,323.24,2964.02,60.32,28.61,26.46,,,,
2025-01-21 00:00,317,266.85,314.84,2696.99,47.3,45.06,24.8,,,,
2025-01-21 00:00,317,266.85,314.84,2696.99,47.3,45.06,24.8,,,,
2025-01-21 01:00,318,267.41,313.32,2616.88,45.93,51.5,24.08,,,,
2025-01-21 02:00,335,284.48,332.02,2964.02,61.01,47.92,26.94,,,,
2025-01-21 03:00,402,351.27,409.06,4272.46,112.41,20.03,35.76,,,,
2025-01-21 04:00,443,414.52,485.82,5821.23,149.43,12.34,44.35,,,,
2025-01-21 05:00,480,470.16,554.03,7156.37,163.14,22.89,52.93,,,,
2025-01-21 06:00,500,522.28,615.23,7797.24,186.44,43.99,61.99,,,,
2025-01-21 07:00,489,483.5,569.97,6568.91,178.22,98.71,68.66,,,,
2025-01-21 08:00,500,598.55,699.72,7797.24,222.09,140.19,73.43,,,,
2025-01-21 09:00,500,713.16,832.98,8544.92,260.47,188.83,77.25,,,,
2025-01-21 10:00,500,699.69,813.98,7263.18,238.54,226.02,67.71,,,,
2025-01-21 11:00,500,550.87,636.17,4913.33,157.65,240.33,47.68,,,,
2025-01-21 12:00,404,355.32,413.16,2857.21,81.57,234.6,30.99,,,,
2025-01-21 13:00,243,193.07,232.67,1415.25,31.53,203.13,19.79,,,,
2025-01-21 14:00,209,158.15,195.17,1308.44,31.53,164.51,15.5,,,,
2025-01-21 15:00,192,133.98,168.4,1214.98,29.47,140.19,12.64,,,,
2025-01-21 16:00,183,116.91,149.66,1174.93,28.79,121.59,11.56,,,,
2025-01-21 17:00,175,102.78,133.28,1134.87,28.1,110.15,10.97,,,,
2025-01-21 18:00,167,86.55,113.76,1094.82,28.1,100.14,10.49,,,,
2025-01-21 19:00,160,72.57,96.92,1054.76,29.82,91.55,9.42,,,,
2025-01-21 20:00,154,61.32,82.52,1028.06,30.85,85.12,8.34,,,,
2025-01-21 21:00,152,56.82,75.92,1028.06,29.13,81.54,8.34,,,,
2025-01-21 22:00,147,54.3,71.96,1014.71,26.05,79.39,8.34,,,,
2025-01-21 23:00,151,56.13,73.78,1054.76,25.36,77.96,9.06,,,,
2025-01-22 00:00,157,66.3,85.46,1201.63,28.45,72.24,10.73,,,,
2025-01-22 00:00,157,66.3,85.46,1201.63,28.45,72.24,10.73,,,,
2025-01-22 01:00,167,86.59,108.43,1508.71,38.39,60.8,13.47,,,,
2025-01-22 02:00,185,122.0,148.7,2109.53,60.32,41.48,17.4,,,,
2025-01-22 03:00,252,201.82,240.67,3631.59,106.93,5.99,25.03,,,,
2025-01-22 04:00,349,299.41,356.46,5821.23,124.75,6.62,35.29,,,,
2025-01-22 05:00,390,340.44,405.67,6835.94,141.2,17.52,42.44,,,,
2025-01-22 06:00,322,271.36,328.64,5233.76,137.09,52.93,40.53,,,,
2025-01-22 07:00,162,77.67,112.45,1495.36,41.47,120.16,19.07,,,,
2025-01-22 08:00,153,58.54,91.04,1041.41,28.1,135.9,14.9,,,,
2025-01-22 09:00,138,50.4,81.58,907.9,26.05,137.33,12.64,,,,
2025-01-22 10:00,97,34.16,62.24,747.68,22.28,125.89,9.54,,,,
2025-01-22 11:00,78,24.75,49.08,614.17,18.85,114.44,8.23,,,,
2025-01-22 12:00,68,20.12,41.83,520.71,15.77,110.15,7.09,,,,
2025-01-22 13:00,79,25.56,48.04,774.38,31.87,90.12,8.82,,,,
2025-01-22 14:00,104,36.53,62.96,1148.22,52.78,63.66,10.73,,,,
2025-01-22 15:00,125,45.08,74.93,1308.44,55.52,55.79,11.21,,,,
2025-01-22 16:00,155,62.46,96.7,1588.82,61.01,49.35,13.35,,,,
2025-01-22 17:00,172,95.68,134.99,2136.23,74.71,36.84,16.93,,,,
2025-01-22 18:00,190,131.47,175.62,2670.29,87.74,23.25,19.79,,,,
2025-01-22 19:00,195,139.97,183.87,2857.21,93.22,13.23,19.55,,,,
2025-01-22 20:00,195,141.16,182.84,2964.02,97.33,4.92,20.27,,,,
2025-01-22 21:00,199,147.91,192.44,3044.13,94.59,1.01,22.65,,,,
2025-01-22 22:00,192,135.02,182.62,2590.18,78.14,5.99,23.13,,,,
2025-01-22 23:00,187,124.81,172.23,2109.53,56.21,22.17,22.17,,,,
2025-01-23 00:00,188,126.59,172.23,1895.9,44.55,35.41,21.7,,,,
2025-01-23 00:00,188,126.59,172.23,1895.9,44.55,35.41,21.7,,,,
2025-01-23 01:00,190,130.17,172.89,1815.8,42.16,41.48,21.93,,,,
2025-01-23 02:00,198,146.24,188.42,2056.12,53.47,36.12,24.56,,,,
2025-01-23 03:00,248,197.54,246.21,3150.94,93.22,9.21,31.47,,,,
2025-01-23 04:00,296,246.5,303.02,4486.08,106.93,8.58,41.01,,,,
2025-01-23 05:00,312,261.19,321.61,5126.95,109.67,19.49,48.64,,,,
2025-01-23 06:00,297,247.24,306.43,4699.71,115.16,44.35,52.93,,,,
2025-01-23 07:00,163,79.31,112.79,1495.36,38.73,111.58,25.99,,,,
2025-01-23 08:00,122,43.84,69.24,907.9,20.73,127.32,17.88,,,,
2025-01-23 09:00,102,35.73,57.95,847.82,20.22,130.18,16.93,,,,
2025-01-23 10:00,102,35.88,56.62,961.3,26.39,125.89,18.12,,,,
2025-01-23 11:00,116,41.78,63.14,1228.33,39.41,114.44,22.17,,,,
2025-01-23 12:00,131,47.88,71.21,1535.42,56.89,92.98,26.23,,,,
2025-01-23 13:00,148,54.42,80.54,1922.61,80.88,57.22,30.99,,,,
2025-01-23 14:00,156,64.43,94.52,2269.74,90.48,36.12,35.29,,,,
2025-01-23 15:00,159,71.93,106.08,2189.64,76.09,42.92,34.33,,,,
2025-01-23 16:00,164,79.73,117.5,2056.12,61.01,56.51,31.95,,,,
2025-01-23 17:00,168,88.74,128.48,2029.42,54.15,62.23,30.04,,,,
2025-01-23 18:00,168,88.36,126.46,1922.61,47.98,67.95,27.42,,,,
2025-01-23 19:00,159,71.08,103.59,1642.23,41.13,71.53,24.08,,,,
2025-01-23 20:00,123,44.57,69.04,1188.28,30.16,79.39,19.79,,,,
2025-01-23 21:00,91,31.06,50.99,867.84,20.91,86.55,17.4,,,,
2025-01-23 22:00,86,28.58,47.46,761.03,16.79,90.12,16.93,,,,
2025-01-23 23:00,90,30.49,49.49,767.71,16.28,89.41,17.4,,,,
2025-01-24 00:00,96,33.63,53.21,814.44,17.48,87.26,18.36,,,,
2025-01-24 00:00,96,33.63,53.21,814.44,17.48,87.26,18.36,,,,
2025-01-24 01:00,112,39.86,60.61,947.95,21.59,81.54,19.55,,,,
2025-01-24 02:00,154,62.26,86.38,1428.6,37.01,66.52,23.13,,,,
2025-01-24 03:00,184,120.37,154.16,2696.99,83.63,29.68,31.47,,,,
2025-01-24 04:00,224,173.89,219.67,4165.65,109.67,17.17,41.01,,,,
2025-01-24 05:00,233,182.48,235.13,4486.08,108.3,28.97,44.82,,,,
2025-01-24 06:00,208,157.32,207.75,3631.59,94.59,60.08,44.35,,,,
2025-01-24 07:00,154,61.65,91.37,1321.79,32.9,127.32,29.33,,,,
2025-01-24 08:00,137,50.22,74.82,1041.41,24.33,143.05,28.61,,,,
2025-01-24 09:00,132,48.04,72.07,1068.12,26.73,144.48,31.95,,,,
2025-01-24 10:00,131,47.6,71.97,1121.52,30.85,140.19,33.86,,,,
2025-01-24 11:00,130,47.14,71.4,1174.93,34.96,134.47,36.24,,,,
2025-01-24 12:00,126,45.7,69.49,1228.33,41.47,123.02,38.62,,,,
2025-01-24 13:00,135,49.27,73.98,1468.66,56.89,98.71,41.96,,,,
2025-01-24 14:00,154,62.15,91.18,1869.2,71.97,74.39,43.39,,,,
2025-01-24 15:00,164,80.34,116.12,2109.53,74.03,65.09,41.96,,,,
2025-01-24 16:00,181,113.06,159.67,2536.77,78.83,57.94,42.44,,,,
2025-01-24 17:00,197,145.27,200.26,2964.02,81.57,50.07,41.01,,,,
2025-01-24 18:00,208,158.0,214.38,3017.43,76.09,48.64,38.15,,,,
2025-01-24 19:00,194,139.27,189.13,2723.69,67.86,50.78,32.9,,,,
2025-01-24 20:00,171,93.48,130.53,1949.31,48.67,61.51,25.03,,,,
2025-01-24 21:00,152,56.83,82.93,1214.98,27.42,77.96,17.64,,,,
2025-01-24 22:00,120,43.18,64.86,894.55,17.48,87.98,14.31,,,,
2025-01-24 23:00,116,41.45,62.32,841.14,15.42,90.84,13.95,,,,
2025-01-25 00:00,119,42.82,64.15,854.49,15.77,90.84,14.31,,,,
2025-01-25 00:00,119,42.82,64.15,854.49,15.77,90.84,14.31,,,,
2025-01-25 01:00,126,45.71,67.86,921.25,17.99,87.98,14.78,,,,
2025-01-25 02:00,153,58.48,82.84,1201.63,27.76,78.68,17.17,,,,
2025-01-25 03:00,172,97.06,127.94,2082.82,58.95,53.64,23.13,,,,
2025-01-25 04:00,189,130.05,168.96,3017.43,85.0,37.19,29.09,,,,
2025-01-25 05:00,190,131.77,174.17,3177.64,82.25,46.49,31.95,,,,
2025-01-25 06:00,182,116.45,157.68,2643.59,68.55,76.53,32.9,,,,
2025-01-25 07:00,127,46.24,80.12,1001.36,22.96,130.18,20.5,,,,
2025-01-25 08:00,107,37.94,69.5,807.76,17.48,143.05,19.79,,,,
2025-01-25 09:00,111,39.36,70.45,847.82,20.05,147.34,23.6,,,,
2025-01-25 10:00,159,70.56,107.13,1575.47,48.67,133.04,30.28,,,,
2025-01-25 11:00,185,121.62,166.12,2723.69,94.59,108.72,34.81,,,,
2025-01-25 12:00,193,136.22,181.99,3257.75,122.01,76.53,33.38,,,,
2025-01-25 13:00,189,128.89,173.01,3685.0,148.06,22.35,32.42,,,,
2025-01-25 14:00,193,136.17,181.79,4219.06,148.06,0.09,34.33,,,,
2025-01-25 15:00,211,160.32,210.33,4592.9,135.72,0.0,35.76,,,,
2025-01-25 16:00,279,229.09,290.42,5607.6,138.46,0.0,41.48,,,,
2025-01-25 17:00,413,368.24,449.5,7797.24,160.4,0.0,52.93,,,,
2025-01-25 18:00,500,516.07,621.45,9933.47,178.22,0.0,60.56,,,,
2025-01-25 19:00,500,553.08,670.73,10360.72,175.48,0.0,57.22,,,,
2025-01-25 20:00,455,433.01,538.06,8331.3,150.8,0.0,44.82,,,,
2025-01-25 21:00,304,253.45,334.97,5073.55,106.93,0.01,30.99,,,,
2025-01-25 22:00,194,139.11,202.7,2590.18,69.23,9.48,22.89,,,,
2025-01-25 23:00,179,108.79,164.93,1789.09,39.41,42.2,19.79,,,,
2025-01-26 00:00,177,106.14,159.95,1615.52,30.85,61.51,18.84,,,,
2025-01-26 00:00,177,106.14,159.95,1615.52,30.85,61.51,18.84,,,,
2025-01-26 01:00,180,111.78,164.9,1682.28,32.9,66.52,18.84,,,,
2025-01-26 02:00,191,132.07,187.05,2109.53,47.98,59.37,20.98,,,,
2025-01-26 03:00,251,200.9,264.95,3471.37,100.08,26.11,28.85,,,,
2025-01-26 04:00,331,280.59,356.52,5340.58,131.61,18.06,38.62,,,,
2025-01-26 05:00,377,327.5,409.94,6462.1,149.43,33.62,47.68,,,,
2025-01-26 06:00,409,363.36,446.27,6568.91,169.99,75.1,55.31,,,,
2025-01-26 07:00,411,365.78,439.39,5821.23,163.14,151.63,62.94,,,,
2025-01-26 08:00,480,470.25,546.9,6248.47,178.22,228.88,62.94,,,,
2025-01-26 09:00,500,554.37,633.63,6301.88,178.22,300.41,58.65,,,,
2025-01-26 10:00,485,477.04,545.92,4753.11,134.35,311.85,42.92,,,,
2025-01-26 11:00,350,299.9,354.24,2990.72,87.05,248.91,24.56,,,,
2025-01-26 12:00,215,164.77,210.45,1815.8,58.26,180.24,13.83,,,,
2025-01-26 13:00,170,91.48,133.62,1281.74,47.98,130.18,9.66,,,,
2025-01-26 14:00,157,67.09,109.85,1268.39,53.47,87.98,9.06,,,,
2025-01-26 15:00,153,59.17,103.58,1268.39,52.78,67.23,9.54,,,,
2025-01-26 16:00,161,74.12,122.43,1588.82,60.32,52.21,12.04,,,,
2025-01-26 17:00,182,114.64,168.01,2296.45,78.14,34.69,15.74,,,,
2025-01-26 18:00,213,162.54,220.03,3017.43,97.33,17.88,18.36,,,,
2025-01-26 19:00,218,167.46,224.18,3097.53,98.71,9.92,16.93,,,,
2025-01-26 20:00,192,134.24,184.61,2590.18,83.63,13.95,13.47,,,,
2025-01-26 21:00,181,113.76,160.58,2162.93,67.86,21.64,13.11,,,,
2025-01-26 22:00,175,102.19,147.09,1842.5,52.78,29.68,12.99,,,,
2025-01-26 23:00,175,102.8,147.77,1735.69,45.93,32.19,13.35,,,,
2025-01-27 00:00,183,118.07,165.66,1922.61,48.67,30.4,15.26,,,,
2025-01-27 00:00,183,118.07,165.66,1922.61,48.67,30.4,15.26,,,,
2025-01-27 01:00,198,145.57,197.31,2296.45,60.32,27.18,18.6,,,,
2025-01-27 02:00,240,190.01,248.2,3044.13,87.05,17.34,24.08,,,,
2025-01-27 03:00,344,294.04,367.32,4966.74,131.61,1.42,34.81,,,,
2025-01-27 04:00,438,406.41,500.13,7583.62,154.91,8.05,49.11,,,,
2025-01-27 05:00,491,486.25,592.5,9292.6,189.19,20.21,61.04,,,,
2025-01-27 06:00,500,569.78,678.35,9826.66,252.25,59.37,72.48,,,,
2025-01-27 07:00,500,656.46,762.69,9506.23,285.15,154.5,76.29,,,,
2025-01-27 08:00,500,767.46,875.11,9292.6,279.66,263.21,69.62,,,,
2025-01-27 09:00,500,800.31,905.66,8438.11,244.02,340.46,57.7,,,,
2025-01-27 10:00,500,600.89,690.97,5981.45,167.25,314.71,38.62,,,,
2025-01-27 11:00,394,344.18,419.05,3631.59,108.3,217.44,22.41,,,,
2025-01-27 12:00,229,179.03,245.7,2216.34,76.09,131.61,13.59,,,,
2025-01-27 13:00,171,93.35,154.34,1562.12,67.86,68.66,10.01,,,,
2025-01-27 14:00,159,70.58,130.04,1522.06,72.66,25.75,9.78,,,,
2025-01-27 15:00,157,67.6,125.3,1482.01,65.8,13.95,10.13,,,,
2025-01-27 16:00,176,104.05,166.46,2189.64,71.97,2.77,14.54,,,,
2025-01-27 17:00,235,184.99,258.12,3631.59,74.03,0.0,20.98,,,,
2025-01-27 18:00,339,288.64,372.21,5180.36,78.83,0.0,26.46,,,,
2025-01-27 19:00,402,351.42,439.34,6195.07,87.05,0.0,27.42,,,,
2025-01-27 20:00,377,326.93,404.97,5821.23,91.85,0.0,22.41,,,,
2025-01-27 21:00,306,255.3,321.61,4539.49,90.48,0.0,18.12,,,,
2025-01-27 22:00,217,166.33,223.32,2830.51,74.71,0.2,14.9,,,,
2025-01-27 23:00,189,128.93,184.73,2002.72,60.32,4.47,14.66,,,,
2025-01-28 00:00,188,126.69,184.06,1842.5,52.78,15.2,16.93,,,,
2025-01-28 00:00,188,126.69,184.06,1842.5,52.78,15.2,16.93,,,,
2025-01-28 01:00,195,141.23,202.72,1976.01,55.52,21.99,20.5,,,,
2025-01-28 02:00,218,167.84,234.59,2376.56,71.97,17.7,25.27,,,,
2025-01-28 03:00,281,231.56,308.25,3578.19,101.45,1.5,33.86,,,,
2025-01-28 04:00,372,322.1,412.22,5607.6,119.27,2.48,46.73,,,,
2025-01-28 05:00,429,392.36,493.15,7263.18,134.35,9.21,57.7,,,,
2025-01-28 06:00,442,413.32,514.58,7263.18,168.62,31.83,61.04,,,,
2025-01-28 07:00,370,319.96,406.43,4966.74,149.43,97.27,51.02,,,,
2025-01-28 08:00,296,246.68,322.15,3311.16,102.82,151.63,34.81,,,,
2025-01-28 09:00,239,188.63,255.72,2376.56,73.34,161.65,21.93,,,,
2025-01-28 10:00,185,121.38,181.59,1655.58,51.41,131.61,13.11,,,,
2025-01-28 11:00,163,78.84,135.6,1295.09,42.16,91.55,9.89,,,,
2025-01-28 12:00,152,57.68,111.85,1161.58,40.44,60.08,8.82,,,,
2025-01-28 13:00,140,51.33,105.42,1201.63,51.41,29.33,9.06,,,,
2025-01-28 14:00,138,50.52,105.86,1188.28,56.89,11.98,8.82,,,,
2025-01-28 15:00,138,50.39,104.03,1014.71,44.55,23.25,8.34,,,,
2025-01-28 16:00,140,51.23,100.7,921.25,35.64,37.55,8.46,,,,
2025-01-28 17:00,136,49.76,94.35,854.49,29.82,47.92,8.11,,,,
2025-01-28 18:00,126,45.65,84.83,774.38,25.02,56.51,7.21,,,,
2025-01-28 19:00,109,38.91,72.74,680.92,21.76,61.51,6.02,,,,
2025-01-28 20:00,94,32.76,62.6,560.76,18.34,64.37,4.89,,,,
2025-01-28 21:00,100,35.38,67.04,507.35,14.74,66.52,4.71,,,,
2025-01-28 22:00,115,41.06,79.96,494.0,11.65,67.95,4.59,,,,
2025-01-28 23:00,123,44.62,94.86,500.68,10.71,68.66,4.77,,,,
2025-01-29 00:00,128,46.49,106.53,527.38,11.48,69.38,5.25,,,,
2025-01-29 00:00,128,46.49,106.53,527.38,11.48,69.38,5.25,,,,
2025-01-29 01:00,135,49.41,112.66,627.52,15.08,67.95,6.26,,,,
2025-01-29 02:00,152,58.01,119.51,867.84,25.02,60.08,7.75,,,,
2025-01-29 03:00,168,88.15,150.99,1628.88,57.58,28.97,11.68,,,,
2025-01-29 04:00,186,122.82,190.23,2670.29,73.34,12.16,16.45,,,,
2025-01-29 05:00,186,122.77,188.45,2777.1,66.49,22.35,16.69,,,,
2025-01-29 06:00,172,95.34,154.85,1949.31,52.09,48.64,13.83,,,,
2025-01-29 07:00,132,48.12,97.09,801.09,21.25,87.98,9.18,,,,
2025-01-29 08:00,116,41.6,89.05,654.22,16.79,95.84,8.58,,,,
2025-01-29 09:00,116,41.61,91.0,694.27,18.34,97.27,8.94,,,,
2025-01-29 10:00,112,39.85,92.12,680.92,18.51,92.98,8.11,,,,
2025-01-29 11:00,107,37.98,91.43,674.25,19.71,84.4,7.57,,,,
2025-01-29 12:00,104,36.86,91.0,687.6,23.31,75.1,7.15,,,,
2025-01-29 13:00,106,37.58,96.12,767.71,32.9,62.23,7.09,,,,
2025-01-29 14:00,112,39.79,109.07,781.06,34.96,56.51,6.44,,,,
2025-01-29 15:00,126,45.54,133.62,714.3,28.1,62.23,5.78,,,,
